Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,Diverted
2007,6,27,4,518,1029,US,N342WN,320.0,311.0,293.0,-12.0,-2.0,JFK,MCO,2165.0,0,0
2007,12,2,5,1843,2305,US,N349UA,264.0,262.0,241.0,7.0,2.0,SEA,ORD,1844.0,0,0
2007,1,23,5,2327,356,DL,N104US,268.0,269.0,253.0,-6.0,-3.0,PHX,ORD,1824.0,0,0
2007,8,3,1,1318,1455,UA,N342WN,104.0,97.0,72.0,-77.0,-77.0,ORD,JFK,697.0,0,0
2007,1,16,1,907,1149,DL,N102UA,160.0,162.0,146.0,21.0,16.0,MCO,ORD,1065.0,0,0
2007,7,5,2,1532,1917,US,N588AA,232.0,225.0,212.0,12.0,6.0,LAX,SEA,1523.0,0,0
2007,11,1,5,539,708,DL,N376WN,89.0,89.0,74.0,-27.0,-16.0,DFW,PHX,596.0,0,0
2007,10,22,5,1032,1432,WN,N703UA,241.0,240.0,220.0,-3.0,-7.0,MCO,LAX,1692.0,0,0
2007,3,3,4,2153,15,UA,N349UA,138.0,142.0,121.0,-5.0,-10.0,MCO,JFK,939.0,0,0
2007,8,19,6,1336,1919,UA,N870UA,337.0,343.0,318.0,14.0,13.0,JFK,DEN,2249.0,0,0
2007,3,28,4,2129,211,DL,N603AA,280.0,282.0,262.0,73.0,79.0,PHX,ATL,2021.0,0,0
2007,3,23,6,1031,1334,WN,N833UA,183.0,183.0,165.0,38.0,31.0,ATL,SFO,1236.0,0,0
2007,6,14,4,1029,1519,US,N172DL,294.0,290.0,276.0,-33.0,-46.0,ATL,SEA,1886.0,0,0
2007,12,22,5,2059,240,DL,N172DL,338.0,341.0,330.0,-14.0,-23.0,ATL,DFW,2503.0,0,0
2007,9,25,4,126,631,WN,N532DL,316.0,305.0,284.0,-41.0,-43.0,PHX,ORD,2117.0,0,0
2007,6,2,1,752,837,DL,N940AA,38.0,45.0,20.0,-67.0,-66.0,PHX,JFK,302.0,0,0
2007,3,3,3,1458,1937,WN,N211US,278.0,279.0,258.0,29.0,26.0,MCO,DFW,2002.0,0,0
2007,10,7,4,257,811,DL,N107US,318.0,314.0,294.0,5.0,10.0,DFW,JFK,2112.0,0,0
2007,8,24,5,452,847,AA,N257DL,236.0,235.0,220.0,64.0,73.0,LAX,DEN,1545.0,0,0
2007,7,27,3,1510,1936,DL,N668AA,267.0,266.0,244.0,47.0,61.0,SEA,MCO,1771.0,0,0
2007,8,8,5,1135,1705,DL,N102UA,323.0,330.0,306.0,33.0,37.0,JFK,MCO,2201.0,0,0
2007,3,15,4,1621,1854,US,N831WN,156.0,153.0,141.0,34.0,16.0,ATL,ORD,997.0,0,0
2007,11,13,2,1107,1231,AA,N787UA,91.0,84.0,71.0,52.0,53.0,DFW,PHX,553.0,0,0
2007,4,20,4,152,641,WN,N167WN,294.0,289.0,269.0,-31.0,-22.0,DFW,PHX,2089.0,0,0
2007,6,19,1,2249,144,AA,N833UA,175.0,175.0,163.0,32.0,37.0,ATL,JFK,1302.0,0,0
2007,7,28,6,1749,2343,DL,N681US,351.0,354.0,342.0,-3.0,-6.0,ORD,PHX,2539.0,0,0
2007,3,17,7,149,317,AA,N787UA,93.0,88.0,72.0,-64.0,-63.0,ORD,SEA,658.0,0,0
2007,2,26,7,2002,2311,DL,N875DL,188.0,189.0,173.0,12.0,9.0,SEA,ATL,1322.0,0,0
2007,6,3,3,1249,1626,DL,N588AA,216.0,217.0,194.0,11.0,7.0,DFW,ORD,1477.0,0,0
2007,1,26,1,234,447,DL,N683AA,138.0,133.0,121.0,-4.0,-0.0,MCO,SEA,900.0,0,0
2007,8,13,4,541,917,DL,N586DL,219.0,216.0,194.0,38.0,36.0,JFK,ORD,1496.0,0,0
2007,6,12,4,1158,1638,DL,N180DL,284.0,280.0,266.0,32.0,22.0,DEN,SFO,2083.0,0,0
2007,3,25,4,754,919,WN,N376WN,82.0,85.0,62.0,24.0,23.0,JFK,ATL,619.0,0,0
2007,10,16,5,333,429,US,N532DL,51.0,56.0,46.0,-31.0,-41.0,JFK,LAX,365.0,0,0
2007,4,10,1,1850,2346,UA,N211US,290.0,296.0,280.0,58.0,53.0,MCO,SFO,2095.0,0,0
2007,8,2,3,611,1119,WN,N672WN,298.0,308.0,294.0,4.0,3.0,SFO,LAX,2105.0,0,0
2007,3,7,5,1633,2108,US,N833UA,285.0,275.0,262.0,-115.0,-111.0,MCO,SEA,2062.0,0,0
2007,4,2,6,1044,1505,DL,N479DL,254.0,261.0,242.0,-44.0,-43.0,DEN,ORD,1781.0,0,0
2007,8,12,3,1023,1227,UA,N864WN,120.0,124.0,113.0,23.0,22.0,MCO,ATL,890.0,0,0
2007,9,15,1,2318,412,AA,N645AA,305.0,294.0,277.0,36.0,30.0,MCO,JFK,2177.0,0,0
2007,8,1,2,1228,1520,WN,N588AA,169.0,172.0,153.0,16.0,16.0,PHX,ATL,1138.0,0,0
2007,6,7,2,1135,1439,WN,N257WN,178.0,184.0,163.0,5.0,8.0,SFO,ATL,1340.0,0,0
2007,4,9,4,1201,1445,US,N588AA,171.0,164.0,142.0,50.0,54.0,SEA,MCO,1205.0,0,0
2007,12,10,4,140,415,US,N833UA,155.0,155.0,134.0,20.0,-3.0,DEN,SFO,1086.0,0,0
2007,11,16,1,1816,2146,DL,N833UA,209.0,210.0,199.0,-11.0,-18.0,DEN,JFK,1367.0,0,0
2007,10,7,1,1742,2019,DL,N702US,158.0,157.0,143.0,70.0,86.0,DFW,SEA,1100.0,0,0
2007,4,22,2,1533,2028,WN,N342WN,290.0,295.0,271.0,54.0,55.0,ORD,LAX,2015.0,0,0
2007,10,14,5,1306,1751,UA,N559WN,287.0,285.0,275.0,23.0,21.0,MCO,PHX,2010.0,0,0
2007,7,23,3,1327,1717,US,N125US,231.0,230.0,211.0,18.0,27.0,MCO,LAX,1724.0,0,0
2007,4,26,7,123,710,DL,N559WN,351.0,347.0,322.0,9.0,12.0,ATL,JFK,2277.0,0,0
2007,10,18,1,623,1210,AA,N331US,355.0,347.0,327.0,27.0,20.0,MCO,PHX,2581.0,0,0
2007,2,7,6,1911,2248,AA,N672WN,213.0,217.0,193.0,-17.0,-13.0,JFK,SFO,1418.0,0,0
2007,7,1,3,1103,1418,DL,N755AA,205.0,195.0,177.0,-86.0,-94.0,MCO,DFW,1387.0,0,0
2007,3,3,5,1107,1248,US,N755UA,94.0,101.0,89.0,25.0,34.0,SFO,JFK,667.0,0,0
2007,1,1,7,1105,1201,WN,N861DL,51.0,56.0,45.0,7.0,3.0,JFK,LAX,418.0,0,0
2007,6,27,7,822,1221,DL,N703UA,230.0,239.0,224.0,11.0,9.0,ORD,DFW,1618.0,0,0
2007,6,17,2,909,1338,UA,N552AA,268.0,269.0,259.0,31.0,35.0,MCO,DEN,1909.0,0,0
2007,7,18,6,1249,1416,US,N462US,89.0,87.0,69.0,-7.0,4.0,SFO,ORD,615.0,0,0
2007,1,2,1,2007,2057,UA,N683AA,45.0,50.0,25.0,7.0,5.0,SEA,DFW,329.0,0,0
2007,3,11,5,806,1159,UA,N831WN,231.0,233.0,217.0,33.0,40.0,SEA,MCO,1652.0,0,0
2007,1,20,4,920,1103,UA,N114WN,94.0,103.0,81.0,-31.0,-26.0,PHX,JFK,726.0,0,0
2007,10,15,1,1928,2033,US,N107US,73.0,65.0,41.0,-69.0,-68.0,MCO,PHX,470.0,0,0
2007,1,13,2,209,458,WN,N552AA,165.0,169.0,149.0,-11.0,-10.0,DFW,PHX,1212.0,0,0
2007,11,3,2,1210,1558,AA,N755UA,223.0,228.0,213.0,-15.0,-7.0,LAX,ATL,1606.0,0,0
2007,3,14,7,712,1130,AA,N211US,257.0,258.0,235.0,-44.0,-46.0,LAX,SEA,1722.0,0,0
2007,4,9,5,1717,2222,US,N653US,309.0,305.0,293.0,-22.0,-14.0,PHX,ATL,2152.0,0,0
2007,5,20,3,558,1146,AA,N342WN,348.0,348.0,335.0,13.0,22.0,ORD,LAX,2587.0,0,0
2007,7,2,6,1521,1827,US,N598UA,193.0,186.0,168.0,-23.0,-22.0,MCO,DEN,1368.0,0,0
2007,5,16,5,1318,1550,AA,N349UA,154.0,152.0,135.0,-29.0,-22.0,ORD,LAX,1028.0,0,0
2007,8,5,7,2322,316,DL,N172DL,226.0,234.0,220.0,33.0,31.0,JFK,ATL,1532.0,0,0
2007,5,15,6,2229,316,WN,N342WN,287.0,287.0,276.0,56.0,60.0,ORD,DEN,2039.0,0,0
2007,9,14,6,17,340,DL,N586DL,192.0,203.0,181.0,40.0,46.0,ORD,SFO,1449.0,0,0
2007,12,22,2,1844,2217,AA,N598UA,212.0,213.0,200.0,-38.0,-43.0,SEA,LAX,1540.0,0,0
2007,2,3,2,306,645,AA,N454UA,210.0,219.0,204.0,43.0,25.0,SEA,DFW,1556.0,0,0
2007,2,17,5,221,513,DL,N211US,169.0,172.0,153.0,-31.0,-28.0,ORD,LAX,1256.0,0,0
2007,4,10,3,1525,2024,AA,N114WN,311.0,299.0,274.0,,8.0,DFW,PHX,2074.0,0,0
2007,3,8,7,335,837,UA,N861DL,309.0,302.0,291.0,-21.0,-20.0,SFO,ATL,1983.0,0,0
2007,9,17,6,239,530,DL,N125US,170.0,171.0,159.0,50.0,52.0,LAX,ATL,1119.0,0,0
2007,9,18,7,6,126,US,N645AA,75.0,80.0,61.0,103.0,100.0,MCO,SEA,571.0,0,0
2007,7,25,4,2157,4,AA,N369DL,137.0,127.0,107.0,-3.0,10.0,DEN,LAX,923.0,0,0
2007,12,20,1,12,323,AA,N532DL,192.0,191.0,167.0,26.0,11.0,SEA,MCO,1361.0,0,0
2007,11,7,2,526,727,UA,N940AA,117.0,121.0,98.0,-24.0,-24.0,SFO,DFW,904.0,0,0
2007,12,2,3,2140,2357,UA,N702US,134.0,137.0,122.0,-13.0,-8.0,MCO,ORD,937.0,0,0
2007,6,11,3,705,1109,WN,N114WN,254.0,244.0,223.0,-49.0,-52.0,JFK,SEA,1768.0,0,0
2007,7,13,7,1729,2057,AA,N454UA,203.0,208.0,197.0,15.0,21.0,SEA,JFK,1474.0,0,0
2007,5,8,3,2244,348,AA,N102UA,296.0,304.0,292.0,42.0,47.0,ORD,PHX,1978.0,0,0
2007,4,21,7,336,504,US,N114WN,86.0,88.0,74.0,25.0,20.0,JFK,SEA,575.0,0,0
2007,4,9,4,1622,1957,UA,N102UA,213.0,215.0,198.0,45.0,49.0,DFW,LAX,1474.0,0,0
2007,9,23,2,2336,32,AA,N559WN,50.0,56.0,40.0,25.0,19.0,SEA,MCO,420.0,0,0
2007,3,27,7,10,425,UA,N572US,252.0,255.0,242.0,-19.0,-18.0,SFO,JFK,1746.0,0,0
2007,2,20,6,553,1149,DL,N369DL,360.0,356.0,335.0,-23.0,-21.0,ORD,JFK,2599.0,0,0
2007,8,13,3,1229,1437,DL,N572US,131.0,128.0,112.0,-23.0,-22.0,ATL,ORD,837.0,0,0
2007,7,23,5,242,514,WN,N130UA,148.0,152.0,141.0,-13.0,-27.0,SEA,LAX,998.0,0,0
2007,4,23,2,833,1254,WN,N172DL,263.0,261.0,248.0,-33.0,-46.0,ATL,DFW,1754.0,0,0
2007,4,16,5,309,626,UA,N369DL,195.0,197.0,174.0,10.0,9.0,ATL,LAX,1350.0,0,0
2007,11,5,3,547,727,US,N572US,98.0,100.0,81.0,17.0,21.0,JFK,ATL,656.0,0,0
2007,1,4,1,233,723,UA,N787UA,293.0,290.0,269.0,44.0,35.0,MCO,JFK,2094.0,0,0
2007,4,13,6,30,154,WN,N787UA,77.0,84.0,61.0,-66.0,-62.0,ORD,SFO,613.0,0,0
2007,7,2,3,348,732,US,N598UA,218.0,224.0,201.0,-48.0,-54.0,ATL,ORD,1470.0,0,0
2007,9,14,1,1254,1340,WN,N572US,37.0,46.0,35.0,-14.0,-19.0,SFO,DFW,301.0,0,0
2007,7,2,3,1417,1917,AA,N172DL,288.0,300.0,278.0,44.0,47.0,DEN,SFO,2143.0,0,0
2007,7,18,6,523,619,US,N653US,57.0,56.0,31.0,-13.0,-14.0,SFO,ATL,399.0,0,0
2007,10,12,6,948,1343,DL,N603AA,236.0,235.0,217.0,-39.0,-50.0,DEN,JFK,1729.0,0,0
2007,8,19,7,1914,2221,UA,N920AA,185.0,187.0,168.0,43.0,55.0,DEN,ATL,1340.0,0,0
2007,8,15,4,1920,23,UA,N940AA,310.0,303.0,282.0,34.0,34.0,MCO,ORD,2211.0,0,0
2007,11,11,3,2154,226,UA,N532DL,266.0,272.0,249.0,57.0,53.0,SFO,DEN,1890.0,0,0
2007,10,20,1,1120,1439,UA,N683AA,209.0,199.0,175.0,53.0,60.0,SFO,LAX,1413.0,0,0
2007,3,6,7,1447,1731,UA,N349UA,165.0,164.0,151.0,16.0,27.0,DFW,SEA,1142.0,0,0
2007,12,11,3,707,905,DL,N940AA,114.0,118.0,98.0,47.0,45.0,DFW,MCO,807.0,0,0
2007,2,27,7,420,731,DL,N552AA,184.0,191.0,180.0,42.0,32.0,DFW,PHX,1410.0,0,0
2007,12,17,1,1648,1955,DL,N454UA,194.0,187.0,177.0,24.0,31.0,ATL,SEA,1247.0,0,0
2007,2,11,7,941,1334,UA,N831WN,226.0,233.0,213.0,10.0,9.0,ORD,MCO,1680.0,0,0
2007,12,26,6,1046,1330,WN,N787UA,167.0,164.0,154.0,27.0,23.0,SEA,ATL,1159.0,0,0
2007,1,4,7,528,619,WN,N861DL,57.0,51.0,28.0,53.0,61.0,DEN,ATL,382.0,0,0
2007,11,7,7,2326,232,AA,N588AA,190.0,186.0,172.0,-18.0,-38.0,SEA,DEN,1346.0,0,0
2007,7,16,3,1349,1544,AA,N462US,114.0,115.0,94.0,48.0,35.0,ORD,DEN,779.0,0,0
2007,7,23,1,951,1354,AA,N104US,240.0,243.0,220.0,-42.0,-51.0,ATL,ORD,1673.0,0,0
2007,2,6,7,835,924,UA,N136WN,53.0,49.0,33.0,-9.0,-7.0,MCO,ORD,351.0,0,0
2007,2,4,2,2032,2135,US,N119DL,61.0,63.0,49.0,43.0,16.0,DEN,JFK,457.0,0,0
2007,10,23,2,618,1101,UA,N180DL,286.0,283.0,262.0,-2.0,-8.0,SEA,ORD,1888.0,0,0
2007,3,12,6,448,557,US,N920AA,74.0,69.0,58.0,9.0,6.0,SFO,ORD,485.0,0,0
2007,1,20,5,1423,1514,WN,N755AA,40.0,51.0,41.0,-31.0,-39.0,LAX,SEA,360.0,0,0
2007,6,20,4,900,1457,US,N104US,357.0,357.0,338.0,-61.0,-61.0,JFK,DFW,2646.0,0,0
2007,5,17,5,514,1024,US,N257WN,307.0,310.0,295.0,20.0,17.0,ATL,PHX,2214.0,0,0
2007,6,19,7,1938,2140,DL,N107US,121.0,122.0,103.0,28.0,23.0,PHX,JFK,815.0,0,0
2007,6,1,2,751,1200,WN,N532DL,244.0,249.0,229.0,-30.0,-39.0,JFK,MCO,1727.0,0,0
2007,1,5,1,1133,1616,US,N180DL,284.0,283.0,260.0,65.0,61.0,SEA,ATL,2109.0,0,0
2007,3,12,6,1336,1748,DL,N376WN,253.0,252.0,229.0,35.0,38.0,MCO,ATL,1642.0,0,0
2007,4,19,2,2316,151,UA,N102UA,149.0,155.0,139.0,8.0,25.0,JFK,LAX,1159.0,0,0
2007,5,16,1,802,1301,DL,N462US,298.0,299.0,289.0,10.0,9.0,SFO,DFW,2196.0,0,0
2007,6,7,4,1040,1428,UA,N454UA,226.0,228.0,208.0,-26.0,-13.0,SEA,DFW,1636.0,0,0
2007,3,22,7,714,1045,UA,N702US,206.0,211.0,196.0,-38.0,-54.0,DFW,ATL,1420.0,0,0
2007,10,15,6,458,1025,DL,N125US,334.0,327.0,316.0,44.0,49.0,ATL,SFO,2396.0,0,0
2007,4,10,1,142,741,AA,N559WN,366.0,359.0,346.0,-29.0,-17.0,SEA,MCO,2489.0,0,0
2007,6,4,7,1249,1550,DL,N462US,186.0,181.0,166.0,54.0,54.0,JFK,SEA,1331.0,0,0
2007,12,27,7,142,700,US,N125US,310.0,318.0,306.0,83.0,85.0,SFO,SEA,2203.0,0,0
2007,12,21,5,555,1112,AA,N532DL,313.0,317.0,305.0,-12.0,-22.0,JFK,ORD,2123.0,0,0
2007,6,13,1,1903,2057,UA,N683AA,115.0,114.0,97.0,42.0,42.0,LAX,MCO,791.0,0,0
2007,5,15,4,1032,1215,AA,N681US,97.0,103.0,93.0,-1.0,-6.0,DFW,SEA,772.0,0,0
2007,5,3,6,33,119,DL,N376WN,40.0,46.0,31.0,24.0,37.0,DEN,DFW,313.0,0,0
2007,5,2,2,2356,205,US,N645AA,135.0,129.0,113.0,-54.0,-32.0,SEA,DEN,950.0,0,0
2007,8,13,2,812,1147,WN,N119DL,218.0,215.0,192.0,-5.0,-12.0,DFW,PHX,1559.0,0,0
2007,8,1,6,744,1057,WN,N861DL,190.0,193.0,170.0,26.0,18.0,ORD,LAX,1331.0,0,0
2007,8,24,1,905,1448,WN,N755UA,326.0,343.0,325.0,22.0,28.0,ORD,LAX,2422.0,0,0
2007,10,3,7,2329,330,UA,N703UA,241.0,241.0,225.0,-42.0,-43.0,DEN,LAX,1735.0,0,0
2007,8,6,3,1844,8,UA,N870UA,318.0,324.0,307.0,-22.0,-17.0,JFK,ORD,2223.0,0,0
2007,4,9,4,1534,1753,DL,N107US,136.0,139.0,124.0,22.0,33.0,DFW,ATL,927.0,0,0
2007,2,10,1,952,1218,DL,N552AA,146.0,146.0,129.0,-2.0,-15.0,PHX,DEN,985.0,0,0
2007,5,16,2,452,1032,US,N940AA,349.0,340.0,322.0,-24.0,-20.0,SFO,ATL,2377.0,0,0
2007,7,28,1,1046,1222,US,N681US,95.0,96.0,76.0,-12.0,-5.0,SEA,ORD,713.0,0,0
2007,11,19,7,1801,2001,UA,N342WN,125.0,120.0,101.0,-20.0,-11.0,ATL,LAX,851.0,0,0
2007,9,3,1,1026,1212,DL,N755AA,110.0,106.0,85.0,24.0,17.0,DEN,DFW,725.0,0,0
2007,4,6,7,1424,1710,DL,N462US,175.0,166.0,150.0,15.0,4.0,ATL,DEN,1244.0,0,0
2007,10,10,1,56,358,UA,N833UA,184.0,182.0,166.0,27.0,27.0,SFO,MCO,1342.0,0,0
2007,8,28,4,1755,2133,UA,N645AA,217.0,218.0,198.0,24.0,27.0,DEN,LAX,1435.0,0,0
2007,8,13,7,1617,2139,US,N598UA,320.0,322.0,306.0,62.0,59.0,DEN,MCO,2218.0,0,0
2007,11,25,6,1725,1901,UA,N376WN,102.0,96.0,80.0,20.0,6.0,PHX,DEN,629.0,0,0
2007,2,14,7,507,820,AA,N755AA,195.0,193.0,181.0,-7.0,-16.0,PHX,JFK,1258.0,0,0
2007,6,23,1,2138,2239,US,N864WN,65.0,61.0,40.0,82.0,102.0,ATL,DFW,397.0,0,0
2007,2,16,2,2334,511,DL,N257DL,338.0,337.0,318.0,14.0,21.0,MCO,ATL,2476.0,0,0
2007,9,19,5,241,409,AA,N831WN,89.0,88.0,72.0,43.0,30.0,MCO,LAX,627.0,0,0
2007,4,20,5,1746,2114,UA,N130UA,204.0,208.0,190.0,-69.0,-81.0,MCO,SEA,1453.0,0,0
2007,10,8,2,906,1410,WN,N180DL,292.0,304.0,290.0,13.0,12.0,ORD,DFW,2079.0,0,0
2007,12,11,1,1912,2008,AA,N870UA,52.0,56.0,32.0,27.0,34.0,ORD,DFW,397.0,0,0
2007,11,8,6,422,850,WN,N167WN,272.0,268.0,243.0,-55.0,-57.0,SFO,JFK,1990.0,0,0
2007,6,1,4,637,1028,AA,N342WN,237.0,231.0,215.0,11.0,18.0,DEN,SFO,1531.0,0,0
2007,8,5,1,335,709,UA,N586DL,212.0,214.0,189.0,27.0,41.0,PHX,JFK,1572.0,0,0
2007,11,10,5,1025,1545,WN,N342WN,315.0,320.0,304.0,20.0,26.0,SFO,LAX,2235.0,0,0
2007,2,9,5,932,1359,US,N107US,273.0,267.0,246.0,-74.0,-74.0,DFW,PHX,1745.0,0,0
2007,6,1,6,1306,1807,AA,N864WN,304.0,301.0,288.0,16.0,4.0,JFK,PHX,1974.0,0,0
2007,4,17,3,1258,1349,US,N107US,49.0,51.0,33.0,32.0,30.0,SEA,SFO,380.0,0,0
2007,10,15,7,2119,243,DL,N180DL,318.0,324.0,300.0,48.0,39.0,ATL,DFW,2382.0,0,0
2007,12,16,6,1034,1120,US,N940AA,46.0,46.0,21.0,-17.0,-21.0,ORD,ATL,342.0,0,0
2007,6,25,1,550,1115,US,N172DL,323.0,325.0,310.0,13.0,11.0,ORD,ATL,2161.0,0,0
2007,6,17,7,2159,325,UA,N787UA,333.0,326.0,302.0,38.0,54.0,SFO,DEN,2437.0,0,0
2007,9,3,4,110,411,US,N586DL,182.0,181.0,166.0,43.0,40.0,LAX,ORD,1198.0,0,0
2007,4,20,4,2000,2338,UA,N653US,222.0,218.0,199.0,55.0,56.0,LAX,JFK,1495.0,0,0
2007,4,12,6,1142,1250,UA,N479DL,61.0,68.0,52.0,19.0,10.0,MCO,SEA,469.0,0,0
2007,2,9,4,39,242,AA,N104US,119.0,123.0,100.0,30.0,36.0,ORD,MCO,899.0,0,0
2007,11,26,2,913,1111,AA,N603AA,119.0,118.0,108.0,-25.0,-21.0,SFO,SEA,782.0,0,0
2007,7,16,5,432,952,WN,N119DL,319.0,320.0,301.0,18.0,5.0,DFW,PHX,2081.0,0,0
2007,4,24,2,1137,1723,UA,N668AA,339.0,346.0,326.0,-14.0,-11.0,SFO,ATL,2469.0,0,0
2007,8,13,6,540,633,AA,N864WN,53.0,53.0,33.0,34.0,39.0,DEN,JFK,394.0,0,0
2007,1,21,7,2038,2309,UA,N598UA,150.0,151.0,128.0,10.0,1.0,JFK,SFO,1085.0,0,0
2007,5,28,5,553,828,UA,N257WN,165.0,155.0,140.0,7.0,13.0,MCO,LAX,1038.0,0,0
2007,9,20,5,113,554,AA,N755AA,285.0,281.0,261.0,17.0,18.0,ORD,SEA,2062.0,0,0
2007,12,18,6,1723,2205,UA,N180DL,281.0,282.0,271.0,-8.0,-10.0,ATL,DFW,2080.0,0,0
2007,9,1,2,1501,2037,DL,N831WN,337.0,336.0,322.0,22.0,28.0,LAX,PHX,2349.0,0,0
2007,2,11,5,1640,1746,US,N552AA,70.0,66.0,52.0,58.0,53.0,MCO,SFO,468.0,0,0
2007,8,13,2,1049,1224,UA,N349UA,92.0,95.0,84.0,2.0,3.0,DFW,SEA,672.0,0,0
2007,9,28,4,2237,2357,US,N588AA,77.0,80.0,62.0,49.0,41.0,JFK,SFO,575.0,0,0
2007,9,25,5,1450,1602,WN,N672WN,70.0,72.0,53.0,-2.0,-8.0,ORD,JFK,503.0,0,0
2007,2,21,4,2107,2323,US,N552AA,131.0,136.0,119.0,-20.0,-20.0,SEA,DEN,909.0,0,0
2007,8,21,6,2053,19,UA,N454UA,195.0,206.0,193.0,3.0,4.0,SFO,PHX,1542.0,0,0
2007,5,6,6,1338,1928,DL,N257WN,356.0,350.0,336.0,71.0,65.0,PHX,DEN,2417.0,0,0
2007,2,10,7,722,1146,US,N603AA,263.0,264.0,245.0,-32.0,-31.0,DEN,JFK,1808.0,0,0
2007,12,26,7,744,952,DL,N787UA,120.0,128.0,106.0,-5.0,-5.0,DFW,ORD,869.0,0,0
2007,9,16,4,249,359,UA,N603AA,75.0,70.0,46.0,83.0,76.0,LAX,SEA,499.0,0,1
2007,11,4,5,839,1321,US,N861DL,285.0,282.0,270.0,-48.0,-38.0,LAX,DFW,2115.0,0,0
2007,1,18,2,909,1255,US,N454UA,231.0,226.0,206.0,29.0,34.0,PHX,JFK,1488.0,0,0
2007,6,19,1,1759,2055,US,UNKNOW,180.0,176.0,161.0,8.0,-1.0,JFK,DFW,1253.0,0,1
2007,3,25,2,1002,1512,US,N107US,308.0,310.0,293.0,40.0,41.0,LAX,DEN,2158.0,0,0
2007,11,14,1,1126,1556,WN,N833UA,270.0,270.0,254.0,-31.0,-50.0,LAX,DEN,1977.0,0,0
2007,6,16,7,1657,2037,WN,N136WN,219.0,220.0,205.0,68.0,58.0,SEA,SFO,1457.0,0,0
2007,8,23,2,2243,109,AA,N342WN,145.0,146.0,123.0,-12.0,-20.0,DEN,SEA,975.0,0,0
2007,5,24,7,1940,2253,US,N102UA,197.0,193.0,172.0,-83.0,-77.0,ORD,MCO,1339.0,0,0
2007,12,8,2,1407,1740,DL,N755AA,205.0,213.0,199.0,-0.0,16.0,SEA,DFW,1597.0,0,0
2007,2,21,4,343,520,DL,N861DL,97.0,97.0,75.0,11.0,18.0,MCO,DFW,658.0,0,0
2007,2,1,6,1807,2150,DL,N349UA,222.0,223.0,209.0,2.0,0.0,SEA,ATL,1663.0,0,0
2007,6,28,4,224,338,WN,N532DL,75.0,74.0,58.0,60.0,63.0,LAX,PHX,512.0,0,0
2007,8,13,7,2313,253,WN,N645AA,216.0,220.0,204.0,6.0,0.0,DEN,SEA,1506.0,0,0
2007,8,10,2,2332,412,US,N875DL,282.0,280.0,268.0,9.0,3.0,DEN,ORD,1884.0,0,0
2007,11,13,5,840,1239,DL,N172DL,232.0,239.0,219.0,-64.0,-65.0,LAX,MCO,1637.0,0,0
2007,5,15,4,2313,136,US,N653US,138.0,143.0,120.0,-2.0,8.0,DFW,MCO,963.0,0,0
2007,12,2,3,1724,2006,US,N653US,170.0,162.0,143.0,16.0,6.0,ORD,LAX,1171.0,0,0
2007,9,18,6,655,1106,AA,N552AA,255.0,251.0,233.0,3.0,-12.0,ORD,DFW,1689.0,0,0
2007,7,10,4,556,701,AA,N349UA,62.0,65.0,44.0,-25.0,-18.0,MCO,JFK,483.0,0,0
2007,3,1,2,152,422,WN,N864WN,148.0,150.0,137.0,-22.0,-29.0,LAX,DFW,1024.0,0,0
2007,9,18,7,645,1051,US,N864WN,247.0,246.0,232.0,17.0,17.0,JFK,DFW,1609.0,0,0
2007,2,16,3,1524,1841,WN,N831WN,198.0,197.0,182.0,71.0,76.0,JFK,MCO,1399.0,0,0
2007,1,11,7,1154,1655,US,N703UA,298.0,301.0,282.0,11.0,4.0,SFO,JFK,2001.0,0,0
2007,9,14,3,1757,1932,US,N598UA,93.0,95.0,73.0,20.0,18.0,PHX,ORD,634.0,0,0
2007,3,17,4,1259,1647,DL,N119DL,232.0,228.0,212.0,24.0,4.0,SFO,JFK,1702.0,0,0
2007,9,8,1,1052,1245,UA,N114WN,113.0,113.0,97.0,5.0,13.0,PHX,DEN,735.0,0,0
2007,7,28,6,1437,1642,WN,N870UA,124.0,125.0,102.0,11.0,8.0,MCO,JFK,853.0,0,0
2007,6,18,5,501,637,WN,N454UA,98.0,96.0,72.0,-20.0,-28.0,JFK,LAX,655.0,0,0
2007,6,9,2,1820,11,DL,N167WN,344.0,351.0,340.0,-20.0,-34.0,MCO,JFK,2552.0,0,0
2007,2,21,2,446,744,DL,N559WN,178.0,178.0,165.0,29.0,21.0,MCO,DEN,1267.0,0,0
2007,4,24,3,731,1219,UA,N875DL,290.0,288.0,273.0,-2.0,-13.0,DEN,LAX,2044.0,0,0
2007,8,19,7,1624,1907,WN,N755UA,166.0,163.0,145.0,11.0,21.0,DFW,ATL,1106.0,0,0
2007,5,11,2,932,1441,UA,N172DL,312.0,309.0,293.0,-54.0,-54.0,SEA,SFO,2296.0,0,0
2007,9,26,7,836,942,UA,N681US,70.0,66.0,46.0,9.0,5.0,DEN,ATL,444.0,0,0
2007,12,13,7,2124,2309,UA,N125US,114.0,105.0,87.0,58.0,39.0,SFO,JFK,691.0,0,0
2007,2,14,1,248,714,UA,N672WN,269.0,266.0,253.0,41.0,40.0,ATL,SFO,1806.0,0,0
